"Path","Ext","Lines"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\logaddexp.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\logaddexp2.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\rand_like_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\pixel_unshuffle_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\lift_fresh_copy.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\q_per_channel_zero_points.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\.github\workflows\legal-ci.yml",".yml","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_use_cudnn_ctc_loss_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\lift.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\lift_fresh_copy_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_svdvals_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\q_per_channel_scales_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_tensorinv.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_svd_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\q_per_channel_zero_points_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\openai\types\chat\parsed_chat_completion.py",".py","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_vecdot_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_vector_norm.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_foobar_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\poisson.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_tensorsolve.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_tensorinv_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\lgamma.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_vecdot.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_tensorsolve_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\log_sigmoid_forward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\reflection_pad3d_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\log_sigmoid_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_fft_c2r_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\relu6_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\orgqr.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\log_sigmoid_backward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\log_sigmoid_forward.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_fft_r2c.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\reflection_pad3d_backward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_upsample_nearest_exact2d_backward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\lstm_mps_backward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\lstm_mps_backward.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\repeat_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\replication_pad1d_backward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\lstm_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\rename_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\setuptools\command\bdist_rpm.py",".py","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\renorm.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\openai\types\beta\threads\runs\function_tool_call.py",".py","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\ones_like_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\orgqr_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\kron_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\logit_backward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\kron.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\outer_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\pycparser\_build_tables.py",".py","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\logical_or.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\logical_not.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_upsample_nearest_exact3d_backward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\logit_backward.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\logical_xor.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\reflection_pad1d_backward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\reflection_pad2d_backward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\log_sigmoid.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\reflection_pad2d_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\ormqr.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\log_sigmoid_backward.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\reflection_pad1d_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\outer.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\ormqr_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_embedding_bag.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\log_normal.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_ldl_factor_ex_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_ldl_factor_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_multi_dot_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_ldl_factor_ex.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantized_batch_norm_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_matrix_power_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_matrix_power.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_multi_dot.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_ldl_solve.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantized_batch_norm.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_ldl_factor.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_qr_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantized_max_pool2d.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_values_copy_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_inv_ex.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_slogdet.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_inv_ex_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_inv_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_qr.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantized_max_pool1d_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantized_max_pool1d.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_matrix_exp_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_weight_norm_interface_backward.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\put.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_weight_norm_interface_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_lu_solve_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_weight_norm_interface.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_lu_factor_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_lu_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_lu_factor_ex_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_weight_norm_interface_backward_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_lu_solve.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_lu_factor_ex.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_matmul_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\qr_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_lstsq.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_ldl_solve_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_matrix_exp.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\qr.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_lu_factor.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_matmul.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_lstsq_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_lu.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantize_per_tensor_dynamic.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_solve_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_cross.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\polar.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_solve_triangular.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_solve.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_cross_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_solve_ex.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_solve_ex_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantize_per_channel_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_solve_triangular_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_cholesky_ex.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantize_per_tensor_dynamic_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\q_per_channel_scales.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\lift_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_cholesky.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_cholesky_ex_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_cholesky_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_svd.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\poisson_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_svdvals.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_det.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_eig_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_householder_product.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantized_max_pool3d_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\polygamma.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_eigvals_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_inv.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantized_max_pool2d_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_householder_product_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_values_copy.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantized_max_pool3d.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_eigvalsh_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_eig.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_eigh.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\_foobar.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_slogdet_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_det_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_eigvalsh.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\polar_ops.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\linalg_eigvals.h",".h","40"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\ops\quantize_per_channel.h",".h","40"
